,Phase,name,A,B,C,indexing,latt_x,latt_y,latt_z,angle_x,anlge_y,angle_z,space_group,total_energy,energy_form,e11,e22,e31,e32,C11,C12,C22,C21,d11,d22,d31,d32,Eg_pbe,dielec_elec_xx,dielec_elec_yy,dielec_elec_zz,dielec_ion_xx,dielec_ion_yy,dielec_ion_zz,born_charge_A_xx,born_charge_A_yy,born_charge_A_zz,born_charge_B_xx,born_charge_B_yy,born_charge_B_zz,born_charge_C_xx,born_charge_C_yy,born_charge_C_zz,Parent_1,Parent_2,Parent_1_e,Parent_2_e,Parent_min,Parent_max,synthesis_index
328,T_prime,ZrSnF,Zr,Sn,F,405009,6.363514748,3.156879071,19,90,90,119.177016,P 1,-36.81743002,-4.237457796,5.15318,16.36565,-0.2508,-0.18354,44.379478,76.5358,32.96633,76.5358,-16.02540241,-37.56219665,-0.207417958,-0.167613178,0,179.363141,577.761036,1.434811,28.720852,203.709877,0.030116,-0.491305,-0.341,0.421475,2.669075,2.7368,0.0792,-2.17777,-2.3958,-0.50067,ZrSnSn,ZrFF,0.040823018,-8.39531291,-8.39531291,0.040823018,-0.06021285
329,T_prime,ZrSnI,Zr,Sn,I,405053,7.167499885,3.534785251,19,90,90,118.5665673,P 1,-29.59504704,-1.098439956,5.61469,1.60569,-0.06004,-0.06137,56.133809,13.20348,62.222587,13.20348,13.0786093,3.275641068,-0.086591214,-0.081364444,0.07,38.491461,38.72891,1.61961,28.239599,17.270504,0.003252,-3.28574,-1.629265,0.009215,2.484445,1.1854,0.041195,0.80129,0.443865,-0.050415,ZrSnSn,ZrII,0.040823018,-3.06123593,-3.06123593,0.040823018,0.4117665
330,T_prime,HfAsO,Hf,As,O,723308,6.586234738,3.32433194,19,90,90,120.6213601,P 1,-49.59697783,-5.686881603,-6.65988,4.98389,0.07581,0.02584,81.526777,55.28145,89.501476,55.28145,-25.37548875,14.5642496,0.055413334,0.017847408,0,56.298623,24.224539,1.332827,10.454454,5.395696,0.022493,6.4533,4.766085,0.50449,-1.37625,0.188465,0.01138,-5.07705,-4.95455,-0.51587,HfAsAs,HfOO,-1.000269922,-10.88568206,-10.88568206,-1.000269922,0.256094385
331,T_prime,HfAsS,Hf,As,S,723316,6.941348582,3.562858086,19,90,90,120.9653553,P 1,-42.72079024,-2.627791086,6.24131,10.54006,0.25859,0.25441,45.625992,28.601422,45.546648,28.601422,36.66060288,62.2007638,0.348375332,0.343110751,0,18.718956,20.056195,1.410221,7.854002,5.078747,0.005496,4.309035,4.23852,0.23332,-0.76187,-0.10343,-0.013745,-3.547165,-4.13509,-0.21958,HfAsAs,HfSS,-1.000269922,-4.722956665,-4.722956665,-1.000269922,0.233822208
332,T_prime,HfAsSe,Hf,As,Se,723334,7.134331087,3.58105314,19,90,90,120.6071343,P 1,-40.54054498,-2.169299655,-0.59204,-0.29621,0.09462,0.10146,47.765278,30.600925,50.393662,30.600925,-3.449241576,-1.496559066,0.120740825,0.125267631,0,11.043033,11.237325,1.445318,1.49138,1.552749,0.004684,1.84099,1.94051,0.24658,0.718485,0.77737,-0.073155,-2.55947,-2.71788,-0.173425,HfAsAs,HfSeSe,-1.000269922,-4.039122564,-4.039122564,-1.000269922,0.350396588
333,T_prime,HfAsTe,Hf,As,Te,723352,7.397718442,3.628202769,19,90,90,118.3062267,P 1,-38.3954556,-1.456348395,0.20596,0.9158,0.1273,0.14041,41.716533,27.179006,48.361992,27.179006,1.416747154,4.323280958,0.184772486,0.185872577,0,18.121998,17.330541,1.476263,0.255483,0.465903,5.00E-05,-0.560485,-1.162255,-0.01099,0.93227,1.42174,-0.00717,-0.37178,-0.25948,0.01816,HfAsAs,HfTeTe,-1.000269922,-2.446939168,-2.446939168,-1.000269922,0.26725615
334,T_prime,HfBiO,Hf,Bi,O,728308,6.824067873,3.411872575,19,90,90,120.0508569,P 1,-46.97426271,-5.16916816,20.33361,-1.27205,-0.13091,-0.18316,88.966949,47.840689,86.084611,47.840689,49.44191376,-3.326149447,-0.095689102,-0.136762807,0,12.127894,12.256607,1.391242,12.960138,11.575614,0.026988,2.340965,2.346515,0.45323,2.645195,2.649765,0.079665,-4.98616,-4.99628,-0.532895,HfBiBi,HfOO,-0.31322336,-10.88568206,-10.88568206,-0.31322336,0.430284548
335,T_prime,HfBiS,Hf,Bi,S,728316,7.166651796,3.588277755,19,90,90,120.1450691,P 1,-40.97713575,-2.549607958,0.07752,1.46547,-0.12464,-0.10602,59.079854,24.03177,55.91301,24.03177,0.221181848,4.596653079,-0.149966989,-0.132616539,0,11.815273,11.672461,1.480613,6.682765,6.45907,0.00411,-0.92833,-0.85075,0.1285,2.913905,2.8695,0.077085,-1.985575,-2.01875,-0.205585,HfBiBi,HfSS,-0.31322336,-4.722956665,-4.722956665,-0.31322336,-0.031517945
336,T_prime,HfBiSe,Hf,Bi,Se,728334,7.269822826,3.633097085,19,90,90,120.0057037,P 1,-38.86850885,-2.126925707,-0.11419,0.03097,-0.09215,-0.09462,65.075798,21.00222,65.263993,21.00222,-0.259089471,0.069970085,-0.107054045,-0.10968373,0,11.538746,11.50762,1.514668,6.063889,6.077569,0.00244,-1.279885,-1.26488,0.112965,2.88051,2.87162,0.053375,-1.600625,-1.606735,-0.16634,HfBiBi,HfSeSe,-0.31322336,-4.039122564,-4.039122564,-0.31322336,0.049247255
337,T_prime,HfBiTe,Hf,Bi,Te,728352,7.487925067,3.739544845,19,90,90,120.0061093,P 1,-36.23241228,-1.168470852,0.00551,-0.15409,0.03021,0.02432,59.165145,17.63979,59.428181,17.63979,0.013269002,-0.368738772,0.03933341,0.031556559,0,12.725084,12.673276,1.572268,5.257496,5.266283,0.001618,-1.72128,-1.702605,0.12866,2.95682,2.948255,0.008845,-1.23554,-1.24565,-0.137505,HfBiBi,HfTeTe,-0.31322336,-2.446939168,-2.446939168,-0.31322336,0.211610413
338,T_prime,HfNO,Hf,N,O,720708,6.598404184,3.296347533,19,90,90,119.968309,P 1,-55.74182447,-5.10699709,-4.27975,31.50675,-0.32642,-0.31711,123.702464,59.28684,124.468164,59.28684,-6.643962651,48.33708195,-0.178382011,-0.172572171,0,185.388277,162.332531,1.208313,6.958172,6.360637,0.024338,7.49703,6.598415,0.649065,-4.763155,-1.827105,-0.248805,-2.73388,-4.77131,-0.400255,HfNN,HfOO,-0.119034405,-10.88568206,-10.88568206,-0.119034405,0.39536114
339,T_prime,HfNS,Hf,N,S,720716,6.814146608,3.453180182,19,90,90,121.0855264,P 1,-51.27085133,-3.250513798,2.527,-2.7265,-0.49457,-0.77843,95.726826,56.328274,101.350674,56.328274,6.413941304,-6.055874409,-0.325257094,-0.493680361,1.66,2.870401,2.933828,1.299797,1.835905,2.725536,0.032629,4.93013,4.998245,0.62176,-3.91719,-3.99574,-0.474225,-1.01294,-1.002505,-0.14754,HfNN,HfSS,-0.119034405,-4.722956665,-4.722956665,-0.119034405,-0.829518262
340,T_prime,HfNSe,Hf,N,Se,720734,6.762509494,3.285534032,19,90,90,119.2792738,P 1,-49.68928195,-3.091360307,-1.0697,0.35758,-0.69103,-0.50426,47.415488,116.038833,65.406075,116.038833,1.558798977,-0.70622264,-0.422766431,-0.277913558,0,5.02546,5.995679,1.332292,1.658023,1.558798,0.021522,4.95965,4.576165,0.543175,-4.83788,-4.96728,-0.466075,-0.121765,0.391115,-0.077105,HfNN,HfSeSe,-0.119034405,-4.039122564,-4.039122564,-0.119034405,-1.012281823
341,T_prime,HfNTe,Hf,N,Te,720752,6.788641762,3.401645431,19,90,90,119.0400652,P 1,-48.71830598,-2.965465752,-0.64562,-0.51205,-0.46797,-0.46873,123.235843,64.379391,129.984681,64.379391,-1.09694006,-0.780501085,-0.249430705,-0.241160825,0,4.558338,4.579978,1.374936,1.797549,1.713376,0.026751,4.684825,4.85355,0.60538,-5.269755,-5.19982,-0.50472,0.584935,0.346275,-0.10066,HfNN,HfTeTe,-0.119034405,-2.446939168,-2.446939168,-0.119034405,-1.682478965
342,T_prime,HfPO,Hf,P,O,721508,6.396638549,3.289973889,19,90,90,121.0706366,P 1,-50.997834,-5.682972855,-3.80931,-0.53732,0.12521,0.14022,105.605705,35.341634,118.436044,35.341634,-5.421419434,-0.646637963,0.088834597,0.091183585,0,7.96611,7.28164,1.31351,3.793088,3.447492,0.021455,4.39936,3.368945,0.506665,-0.58022,0.61144,-0.0383,-3.81914,-3.980385,-0.468365,HfPP,HfOO,-1.367484705,-10.88568206,-10.88568206,-1.367484705,0.443610525
343,T_prime,HfPS,Hf,P,S,721516,6.975256432,3.752899293,19,90,90,122.5498635,P 1,-44.41333403,-2.769726148,-2.13541,-0.71098,-0.06745,-0.00494,76.337782,21.022493,66.41298,21.022493,-3.860433595,-1.566363454,-0.069278769,-0.005649881,0,5.590395,5.167981,1.372344,2.754867,2.711974,0.005812,4.18587,4.15667,0.26998,-2.10746,-1.83193,-0.082805,-2.078405,-2.324735,-0.187175,HfPP,HfSS,-1.367484705,-4.722956665,-4.722956665,-1.367484705,0.275494538
344,T_prime,HfPSe,Hf,P,Se,721534,7.161965733,3.58030855,19,90,90,121.0267049,P 1,-41.65661952,-2.023000092,0.30723,-2.94044,0.18145,0.18582,57.287337,12.518568,51.507898,12.518568,0.686259656,-7.541653063,0.25993503,0.290223733,0,29.416181,30.52136,1.411056,1.406748,1.727962,0.001442,0.78117,0.60295,0.13116,1.529495,1.85633,-0.05079,-2.310665,-2.45928,-0.080365,HfPP,HfSeSe,-1.367484705,-4.039122564,-4.039122564,-1.367484705,0.680303543
345,T_prime,HfPTe,Hf,P,Te,721552,7.470328142,3.593846762,19,90,90,120.781822,P 1,-40.02642172,-1.567494622,-0.78755,0.9747,0.08284,0.09842,26.763343,45.407169,46.634683,45.407169,4.224186602,79.40438969,0.114783722,0.106929617,0,10.750971,11.272904,1.456336,0.343327,0.196386,0.000456,1.748255,-0.544315,-0.02727,-1.547495,-0.14742,-0.024745,-0.200755,0.691735,0.052015,HfPP,HfTeTe,-1.367484705,-2.446939168,-2.446939168,-1.367484705,0.339717315
346,T_prime,HfSbO,Hf,Sb,O,725108,6.736188378,3.372338815,19,90,90,120.2370461,P 1,-47.97611673,-5.408783387,6.69389,-0.42712,0.21052,0.21413,86.361555,47.281158,87.741411,47.281158,17.12851075,-1.05565331,0.157524488,0.158588302,0,8.353026,8.297625,1.375474,7.11901,6.998342,0.025104,2.466435,2.470525,0.458535,2.29825,2.3164,0.070345,-4.76468,-4.786925,-0.52888,HfSbSb,HfOO,-0.662897298,-10.88568206,-10.88568206,-0.662897298,0.36550629
347,T_prime,HfSbS,Hf,Sb,S,725116,7.077371963,3.543341493,19,90,90,120.1259299,P 1,-41.61652844,-2.607992519,0.09975,2.04098,0.25441,0.27873,45.902138,11.421033,41.035706,11.421033,0.289288873,6.891786379,0.443817039,0.53135213,0,10.902608,10.923138,1.465684,5.472194,5.535324,0.004246,-0.688105,-0.70896,0.15149,2.78174,2.791805,0.06141,-2.09364,-2.082845,-0.2129,HfSbSb,HfSS,-0.662897298,-4.722956665,-4.722956665,-0.662897298,0.084934462
348,T_prime,HfSbSe,Hf,Sb,Se,725134,7.200098903,3.604489016,19,90,90,120.0179528,P 1,-39.47187282,-2.167295909,0.29317,1.6511,0.22078,0.21755,44.54436,29.483459,47.817775,29.483459,1.946563489,9.005517304,0.298239234,0.281431471,0,11.246027,11.022558,1.497687,4.969419,4.760569,0.002678,-1.07262,-0.93409,0.15937,2.805965,2.728725,0.023025,-1.73335,-1.794635,-0.182395,HfSbSb,HfSeSe,-0.662897298,-4.039122564,-4.039122564,-0.662897298,0.183714022
349,T_prime,HfSbTe,Hf,Sb,Te,725152,7.4558313,3.731652821,19,90,90,120.1760724,P 1,-36.85727258,-1.219589218,-0.56791,0.12749,0.24168,0.23503,45.867995,25.149046,45.866722,25.149046,-2.741017414,0.615368249,0.340312686,0.330954669,0,11.612361,11.637843,1.550782,3.099806,3.135518,0.002448,-1.161985,-1.15035,0.178805,2.578585,2.58129,-0.050365,-1.4166,-1.43094,-0.128435,HfSbSb,HfTeTe,-0.662897298,-2.446939168,-2.446939168,-0.662897298,0.335329015
350,T_prime,TiAsO,Ti,As,O,223308,6.22215291,3.053253152,19,90,90,119.8966568,P 1,-44.93896679,-5.441323058,4.20128,9.95942,-0.31369,-0.43377,74.36068,57.02698,96.164947,57.02698,24.23764113,25.44695283,-0.238751493,-0.283154608,0,9.939888,10.165436,1.328281,3.734598,3.769707,0.018611,2.888145,3.02642,0.37209,1.39372,1.665735,0.073425,-4.28186,-4.692155,-0.445515,TiAsAs,TiOO,-1.167481772,-9.65322229,-9.65322229,-1.167481772,-0.030971027
351,T_prime,TiAsS,Ti,As,S,223316,6.505469956,3.257652862,19,90,90,120.0087482,P 1,-37.99052536,-2.346105621,0.5757,0.27341,0.15409,0.17442,69.849681,28.044399,68.807531,28.044399,1.377098712,0.670728638,0.15740482,0.180089338,0,15.162239,16.418783,1.425961,4.82676,4.782547,0.001998,-1.128885,-0.886815,0.12656,2.561715,2.560815,0.02413,-1.43283,-1.674,-0.15069,TiAsAs,TiSS,-1.167481772,-3.8426171,-3.8426171,-1.167481772,0.158943815
352,T_prime,TiAsSe,Ti,As,Se,223334,6.667216464,3.33520595,19,90,90,120.1106863,P 1,-35.90102755,-1.932987915,-0.51072,-0.55043,0.09329,0.09158,55.131388,23.603757,52.441254,23.603757,-1.619912387,-1.908730151,0.118485843,0.120428676,0,13.08576,13.678364,1.454973,3.974283,4.063883,0.002376,-1.43614,-1.449905,0.161795,2.591685,2.613815,-0.0453,-1.155545,-1.163915,-0.11649,TiAsAs,TiSeSe,-1.167481772,-3.344065914,-3.344065914,-1.167481772,0.322785927
353,T_prime,TiAsTe,Ti,As,Te,223352,7.892285651,3.537652471,19,90,90,116.6610661,P 1,-33.79986544,-1.24200029,4.75836,8.88022,-0.21964,-0.16929,52.054357,17.995945,34.847387,17.995945,13.97117399,52.69709263,-0.313546114,-0.320362085,0,14.250338,23.27381,1.410307,2.468146,3.597987,0.001211,2.14543,-1.236275,0.07737,-0.86887,1.48606,-0.045655,-1.276565,-0.249785,-0.031715,TiAsAs,TiTeTe,-1.167481772,-2.044313038,-2.044313038,-1.167481772,0.363897115
354,T_prime,TiBiO,Ti,Bi,O,228308,6.509297626,3.262519234,19,90,90,119.6091048,P 1,-42.19185922,-4.86141339,18.13075,19.80902,1.01156,-0.25061,14.859121,45.506596,65.493342,45.506596,-59.15903349,99.11078071,1.675719349,-0.225774901,0,60.190979,135.546984,1.381149,9.845268,51.157423,0.034149,2.013805,5.476265,0.403235,2.253295,1.99668,0.063955,-4.267105,-7.472945,-0.46718,TiBiBi,TiOO,-0.08894401,-9.65322229,-9.65322229,-0.08894401,0.00966976
355,T_prime,TiBiS,Ti,Bi,S,228316,6.886083645,3.446446241,19,90,90,120.1286137,P 1,-36.27975104,-2.284362578,0.22933,0.67944,-0.1577,-0.16739,63.549737,31.898967,63.832077,31.898967,0.724563731,2.127697553,-0.165219635,-0.17485446,0,18.724433,18.704339,1.471595,6.861832,6.838441,0.002873,-1.329725,-1.33456,0.051765,2.80035,2.803465,0.08741,-1.47062,-1.4689,-0.139175,TiBiBi,TiSS,-0.08894401,-3.8426171,-3.8426171,-0.08894401,-0.318582023
356,T_prime,TiBiSe,Ti,Bi,Se,228334,6.997268928,3.490248103,19,90,90,120.0723417,P 1,-34.27721018,-1.914723347,0.00171,-0.32015,0.09329,0.0589,63.275434,23.017113,69.488757,23.017113,0.004247569,-0.688914728,0.108108989,0.063671635,0,16.10192,16.029345,1.506679,5.92358,6.032713,0.001738,-1.48861,-1.53046,0.02801,2.660195,2.68336,0.073995,-1.171585,-1.152905,-0.10201,TiBiBi,TiSeSe,-0.08894401,-3.344065914,-3.344065914,-0.08894401,-0.198218385
357,T_prime,TiBiTe,Ti,Bi,Te,228352,7.189827513,3.589530913,19,90,90,120.0303691,P 1,-31.81746403,-1.044443702,0.04636,-1.08015,0.2888,0.26581,62.811815,20.810339,63.319058,20.810339,0.110377073,-2.541008116,0.345363024,0.315953768,0,16.696552,16.674671,1.567166,5.37085,5.452152,0.000656,-2.0763,-2.075785,0.041755,2.769125,2.76752,0.03162,-0.69283,-0.69174,-0.07337,TiBiBi,TiTeTe,-0.08894401,-2.044313038,-2.044313038,-0.08894401,0.022184823
358,T_prime,TiNO,Ti,N,O,220708,6.110312065,3.055544571,19,90,90,120.0144975,P 1,-49.84498343,-4.242023545,-0.36119,3.36395,-0.51167,-0.48412,135.614723,41.016326,134.850923,41.016326,-0.381814081,3.584978364,-0.289682931,-0.275275813,0,10.746821,10.721354,1.205143,12.714447,10.842373,0.012674,6.278945,6.29558,0.41488,-2.128265,-2.116705,-0.11912,-4.150685,-4.178875,-0.29576,TiNN,TiOO,-1.835246495,-9.65322229,-9.65322229,-1.835246495,1.502210848
359,T_prime,TiNS,Ti,N,S,220716,6.337607535,3.026496514,19,90,90,119.8793759,P 1,-45.33910263,-2.368086422,-0.85405,-4.22845,-1.74173,-1.60778,92.609135,79.015737,77.960477,79.015737,-6.282829356,400.7021966,-1.014847079,-1.024218867,0,5.738207,6.825606,1.300594,3.416967,2.9307,0.015508,5.823495,5.295595,0.41912,-5.566975,-5.682055,-0.35584,-0.256515,0.386455,-0.063285,TiNN,TiSS,-1.835246495,-3.8426171,-3.8426171,-1.835246495,0.470845375
360,T_prime,TiNSe,Ti,N,Se,220734,6.385909213,3.070954943,19,90,90,118.7480754,P 1,-44.66235966,-2.661346137,-0.07505,0.37449,-1.41379,-1.35337,91.530391,86.622653,92.291987,86.622653,-1.529217737,6.605537793,-0.793581725,-0.756433347,0,5.446765,5.780057,1.326132,3.200181,3.205382,0.02014,5.723575,5.57901,0.47589,-5.745965,-5.95038,-0.394945,0.02239,0.37137,-0.080945,TiNN,TiSeSe,-1.835246495,-3.344065914,-3.344065914,-1.835246495,-0.071689932
361,T_prime,TiNTe,Ti,N,Te,220752,6.590601482,3.194427394,19,90,90,118.9382266,P 1,-43.41591908,-2.397719277,-1.77137,-2.47475,-0.64695,-0.70927,104.7964,101.325955,102.411273,101.325955,-51.04158112,-228.0207276,-0.313866975,-0.348129798,0,8.288042,8.543285,1.368758,3.578113,4.004136,0.023487,5.61834,5.533635,0.46994,-6.11719,-6.41089,-0.41333,0.49885,0.87725,-0.05661,TiNN,TiTeTe,-1.835246495,-2.044313038,-2.044313038,-1.835246495,-0.45793951
362,T_prime,TiPO,Ti,P,O,221508,5.955401238,3.136569026,19,90,90,121.7661696,P 1,-46.44698028,-5.49099297,-5.03405,2.28722,-0.69711,-0.05073,104.783271,43.880272,127.408965,43.880272,-8.265684913,2.738244689,-0.468917924,-0.029616572,0,14.799496,11.54152,1.310243,2.002788,1.730787,0.017061,1.73715,2.265075,0.39637,0.83869,0.57361,-0.000255,-2.57584,-2.838685,-0.39612,TiPP,TiOO,-1.48991699,-9.65322229,-9.65322229,-1.48991699,0.08057667
363,T_prime,TiPS,Ti,P,S,221516,6.401527638,3.276490331,19,90,90,121.0076591,P 1,-39.32487738,-2.308944797,-1.19339,-0.62719,0.54454,0.54055,66.692546,23.753021,86.111192,23.753021,-2.779234284,-1.005786395,0.602063781,0.492016449,0,13.600501,14.501235,1.39539,2.048784,3.266213,0.003907,1.46191,0.661275,0.092525,-0.02305,1.08239,0.01156,-1.43886,-1.743665,-0.104085,TiPP,TiSS,-1.48991699,-3.8426171,-3.8426171,-1.48991699,0.357322248
364,T_prime,TiPSe,Ti,P,Se,221534,6.595329613,3.260233386,19,90,90,116.5719311,P 1,-36.85800138,-1.707137997,-1.88613,0.87647,-0.28937,-0.44004,40.317829,38.565003,42.318225,38.565003,-107.6050903,23.35246889,-0.366835207,-0.544043569,0,22.385566,31.885238,1.419579,1.855601,1.556419,0.001821,-0.868305,0.683135,0.11149,1.917045,0.954925,-0.08144,-1.048735,-1.638065,-0.030045,TiPP,TiSeSe,-1.48991699,-3.344065914,-3.344065914,-1.48991699,0.709853455
365,T_prime,TiPTe,Ti,P,Te,221552,7.206871741,3.39618554,19,90,90,121.4090881,P 1,-35.29610387,-1.285782672,-0.24586,-1.42671,-0.82707,-0.7144,68.419551,18.073028,73.013048,18.073028,-0.48833561,-2.596850165,-0.956232326,-0.784313071,0,12.215033,11.17459,1.449564,0.721745,0.720835,0.000544,2.23882,-0.586955,-0.018595,-2.195275,-0.686295,-0.033305,-0.043545,1.273245,0.051895,TiPP,TiTeTe,-1.48991699,-2.044313038,-2.044313038,-1.48991699,0.481332342
366,T_prime,TiSbO,Ti,Sb,O,225108,6.390942452,3.197326,19,90,90,119.6552183,P 1,-43.25259997,-5.130471982,1.15197,6.90764,-0.29678,-0.18734,83.425048,54.350032,85.12532,54.350032,3.962061448,22.4454114,-0.215409057,-0.134317639,0,21.161587,21.812442,1.365642,6.653088,7.676252,0.021297,2.85146,3.38992,0.37328,2.139065,1.947345,0.079075,-4.99052,-5.33726,-0.45236,TiSbSb,TiOO,-0.599758408,-9.65322229,-9.65322229,-0.599758408,-0.003981632
367,T_prime,TiSbS,Ti,Sb,S,225116,6.75277635,3.364317278,19,90,90,120.2844732,P 1,-36.97275714,-2.369553844,-0.09234,0.29431,0.28652,0.15409,68.292308,28.452348,70.623589,28.452348,-0.231777341,0.697892671,0.296161061,0.155527169,0,16.703011,16.620694,1.460719,5.817754,6.398677,0.002573,-1.17569,-1.50087,0.04154,2.691585,2.8436,0.08865,-1.515895,-1.34273,-0.130195,TiSbSb,TiSS,-0.599758408,-3.8426171,-3.8426171,-0.599758408,-0.14836609
368,T_prime,TiSbSe,Ti,Sb,Se,225134,6.860166002,3.416229325,19,90,90,120.0177234,P 1,-34.91331461,-1.971463779,0.05985,-0.76209,0.50787,0.42332,60.837753,22.8285,69.055025,22.8285,0.157461658,-1.648598938,0.607018937,0.460713713,0,15.524402,15.438602,1.49417,5.067128,5.283474,0.001518,-1.32357,-1.436025,0.04318,2.619165,2.672095,0.06255,-1.295595,-1.23607,-0.105725,TiSbSb,TiSeSe,-0.599758408,-3.344065914,-3.344065914,-0.599758408,0.000448382
369,T_prime,TiSbTe,Ti,Sb,Te,225152,7.087432104,3.529139847,19,90,90,119.9125653,P 1,-32.41806127,-1.083430538,0.13167,-1.22075,0.36594,0.34903,54.740501,20.287421,57.678775,20.287421,0.382171928,-3.264792176,0.487738418,0.447668372,0,17.833867,17.831772,1.552406,5.403418,5.713409,0.000586,-2.42032,-2.398555,0.080615,3.13626,3.14506,-0.01817,-0.71594,-0.7465,-0.06244,TiSbSb,TiTeTe,-0.599758408,-2.044313038,-2.044313038,-0.599758408,0.238605185
370,T_prime,ZrAsO,Zr,As,O,403308,6.576194603,3.403934814,19,90,90,121.2782447,P 1,-46.72710572,-5.658674283,-11.33445,4.23111,0.22382,0.2812,82.194456,43.002358,101.585419,43.002358,-28.92024306,7.222411953,0.178774517,0.194483936,0,46.372415,184.548794,1.336513,11.976966,41.010428,0.023424,4.119215,5.64901,0.47434,0.368605,0.190205,0.00785,-4.487815,-5.839215,-0.482195,ZrAsAs,ZrOO,-1.250742247,-10.56515568,-10.56515568,-1.250742247,0.249274678
371,T_prime,ZrAsS,Zr,As,S,403316,7.000362865,3.577953102,19,90,90,120.7133141,P 1,-40.02235754,-2.685303471,-0.44517,1.69651,0.23465,0.15105,59.86729,21.279601,70.051385,21.279601,-1.153658101,3.478466156,0.289166963,0.165387462,0,20.57075,18.338249,1.412157,8.581662,5.403159,0.005517,4.304195,2.990795,0.18851,-0.88608,0.63054,0.00575,-3.41812,-3.621335,-0.194265,ZrAsAs,ZrSS,-1.250742247,-4.639281565,-4.639281565,-1.250742247,0.259708435
372,T_prime,ZrAsSe,Zr,As,Se,403334,7.100941886,3.63966445,19,90,90,120.8108673,P 1,-37.96564231,-2.288577055,-0.85709,1.16641,0.26942,0.19228,35.822714,39.226051,43.354504,39.226051,25.18381224,28.25295577,0.358993249,0.232839317,0,17.120358,15.497324,1.441847,3.906819,4.437606,0.003503,3.171975,2.270775,0.16358,-0.317515,0.540625,-0.02124,-2.854465,-2.8114,-0.14234,ZrAsAs,ZrSeSe,-1.250742247,-4.061843009,-4.061843009,-1.250742247,0.367715572
373,T_prime,ZrAsTe,Zr,As,Te,403352,7.315093787,3.653815282,19,90,90,116.2396591,P 1,-35.89381461,-1.612256635,0.04237,0.83296,0.02147,-0.04389,35.666743,35.678371,29.168838,35.678371,-364.379085,-12.79600242,0.030093161,-0.067682173,0,20.542864,18.212022,1.479006,1.469316,0.693556,0.000191,-2.092765,-0.274875,-0.016855,2.15364,0.83241,-0.011665,-0.06088,-0.557535,0.02852,ZrAsAs,ZrTeTe,-1.250742247,-2.623762368,-2.623762368,-1.250742247,0.324995672
374,T_prime,ZrBiO,Zr,Bi,O,408308,6.705704696,3.440489315,19,90,90,118.6101257,P 1,-44.33936431,-5.258447695,1.03474,11.17542,-0.20843,0.29716,71.073813,44.754918,107.108719,44.754918,3.931548038,17.92259625,-0.179946718,0.195675545,0,17.462703,11.097614,1.398825,11.770215,4.880183,0.026658,0.97017,4.380485,0.47606,3.481125,1.219915,0.055115,-4.451295,-5.6004,-0.53118,ZrBiBi,ZrOO,-0.52644668,-10.56515568,-10.56515568,-0.52644668,0.287353482
375,T_prime,ZrBiS,Zr,Bi,S,408316,7.21104419,3.609773852,19,90,90,120.2193142,P 1,-38.41138406,-2.673460848,0.01843,0.50122,-0.10013,-0.12407,47.589604,30.421242,52.110103,30.421242,0.107348622,2.31095584,-0.128353947,-0.150330762,0,12.802078,12.668936,1.487191,6.389297,6.219601,0.003896,-0.86719,-0.813985,0.109725,2.820275,2.78807,0.081655,-1.95309,-1.974085,-0.19138,ZrBiBi,ZrSS,-0.52644668,-4.639281565,-4.639281565,-0.52644668,-0.090596725
376,T_prime,ZrBiSe,Zr,Bi,Se,408334,7.295388755,3.643336116,19,90,90,119.9903946,P 1,-36.41550352,-2.307151777,0.0019,-0.38684,-0.07068,-0.07638,62.557215,20.851208,62.742845,20.851208,0.004555699,-0.923430135,-0.084739643,-0.091370136,0,12.211134,12.181122,1.522737,5.708213,5.734007,0.002246,-1.194615,-1.19435,0.088855,2.75354,2.7533,0.060755,-1.55892,-1.558945,-0.149615,ZrBiBi,ZrSeSe,-0.52644668,-4.061843009,-4.061843009,-0.52644668,-0.013006933
377,T_prime,ZrBiTe,Zr,Bi,Te,408352,7.476623872,3.737178247,19,90,90,120.0465105,P 1,-33.95724981,-1.437618352,-0.00057,-0.56354,0.05111,0.04788,59.552517,17.952473,59.604387,17.952473,-0.001370191,-1.35297504,0.065944141,0.061735351,0,13.402111,13.389082,1.584285,5.07488,5.113656,0.001475,-1.58122,-1.56271,0.11777,2.85591,2.84863,0.00983,-1.27469,-1.285915,-0.127595,ZrBiBi,ZrTeTe,-0.52644668,-2.623762368,-2.623762368,-0.52644668,0.137486172
