,Unnamed: 0,Phase,name,A,B,C,indexing,latt_x,latt_y,latt_z,angle_x,angle_y,angle_z,space_group,total_energy,energy_form,e11,e22,e31,e32,C11,C12,C22,C21,d11,d22,d31,d32,Eg_pbe,dielec_elec_xx,dielec_elec_yy,dielec_elec_zz,dielec_ion_xx,dielec_ion_yy,dielec_ion_zz,born_charge_A_xx,born_charge_A_yy,born_charge_A_zz,born_charge_B_xx,born_charge_B_yy,born_charge_B_zz,born_charge_C_xx,born_charge_C_yy,born_charge_C_zz,Parent_1,Parent_2,Parent_1_e,Parent_2_e,Parent_min,Parent_max,synthesis_index
1070,1070,H,ReSbSe,Re,Sb,Se,755134-2,3.34,3.34,19.11,90.0,90.0,120.0,P 3 m 1,-20.05,0.01,,,,,91.43,30.49,91.43,30.49,,,,,0.0,9.06,9.06,1.48,1.26,1.26,0.0,-3.33,-3.33,-0.27,2.32,2.32,0.2,1.01,1.01,0.07,ReSbSb,ReSeSe,1.07,-0.27,-0.27,1.07,-0.38
1071,1071,H,ReSbTe,Re,Sb,Te,755152-2,3.46,3.46,19.11,90.0,90.0,120.0,P 3 m 1,-19.05,0.65,,,,,72.84,26.72,72.84,26.72,,,,,0.0,10.65,10.65,1.52,1.35,1.35,0.0,-3.97,-3.97,-0.29,2.22,2.22,0.2,1.75,1.75,0.1,ReSbSb,ReTeTe,1.07,0.56,0.56,1.07,-0.16
1072,1072,H,TcAsO,Tc,As,O,433308-2,2.97,2.97,19.11,90.0,90.0,120.0,P 3 m 1,-22.15,-2.62,,,,,149.9,47.85,149.9,47.85,,,,,0.0,6.84,6.84,1.33,1.63,1.63,0.01,-0.65,-0.65,0.06,2.39,2.39,0.16,-1.74,-1.74,-0.22,TcAsAs,TcOO,-0.24,-4.16,-4.16,-0.24,-0.42
1073,1073,H,TcAsS,Tc,As,S,433316-2,3.15,3.15,19.11,90.0,90.0,120.0,P 3 m 1,-20.36,-1.21,0.0,-6.95,-0.66,-0.66,108.54,38.98,108.54,38.98,0.0,-9.99,-0.45,-0.45,0.12,7.85,7.85,1.41,1.11,1.11,0.0,-3.22,-3.22,-0.24,2.19,2.19,0.18,1.03,1.03,0.06,TcAsAs,TcSS,-0.24,-1.29,-1.29,-0.24,-0.44
1074,1074,H,TcAsSe,Tc,As,Se,433334-2,3.22,3.22,19.11,90.0,90.0,120.0,P 3 m 1,-19.41,-0.89,0.0,-7.08,-0.25,-0.25,95.39,35.05,95.39,35.05,0.0,-11.74,-0.2,-0.2,0.14,8.43,8.43,1.44,1.13,1.14,0.0,-3.54,-3.54,-0.24,2.12,2.12,0.18,1.42,1.43,0.07,TcAsAs,TcSeSe,-0.24,-0.93,-0.93,-0.24,-0.3
1075,1075,H,TcAsTe,Tc,As,Te,433352-2,3.34,3.34,19.11,90.0,90.0,120.0,P 3 m 1,-18.37,-0.2,,,,,80.37,31.86,80.54,31.86,,,,,0.0,10.3,10.3,1.49,1.66,1.66,0.0,-4.38,-4.38,-0.25,2.16,2.16,0.16,2.22,2.22,0.08,TcAsAs,TcTeTe,-0.24,-0.17,-0.24,-0.17,-0.0
1076,1076,H,TcBiO,Tc,Bi,O,438308-2,3.21,3.21,19.11,90.0,90.0,120.0,P 3 m 1,-20.07,-1.33,,,,,129.5,53.29,129.5,53.29,,,,,0.0,12.25,12.25,1.38,3.78,3.78,0.03,-2.43,-2.43,0.28,2.69,2.69,0.06,-0.26,-0.26,-0.34,TcBiBi,TcOO,1.06,-4.16,-4.16,1.06,0.23
1077,1077,H,TcBiS,Tc,Bi,S,438316-2,3.33,3.33,19.11,90.0,90.0,120.0,P 3 m 1,-18.83,-0.48,,,,,92.62,42.3,92.62,42.3,,,,,0.0,11.36,11.36,1.46,3.01,3.01,0.0,-4.49,-4.49,-0.18,2.91,2.91,0.14,1.58,1.58,0.04,TcBiBi,TcSS,1.06,-1.29,-1.29,1.06,-0.36
1078,1078,H,TcBiSe,Tc,Bi,Se,438334-2,3.4,3.4,19.11,90.0,90.0,120.0,P 3 m 1,-18.02,-0.29,,,,,81.85,38.63,81.85,38.63,,,,,0.0,11.09,11.09,1.49,2.8,2.81,0.0,-4.69,-4.69,-0.24,2.88,2.88,0.16,1.81,1.81,0.09,TcBiBi,TcSeSe,1.06,-0.93,-0.93,1.06,-0.35
1079,1079,H,TcBiTe,Tc,Bi,Te,438352-2,3.51,3.51,19.11,90.0,90.0,120.0,P 3 m 1,-17.19,0.18,,,,,67.88,34.34,67.88,34.34,,,,,0.0,12.06,12.06,1.54,3.04,3.05,0.0,-5.36,-5.36,-0.29,2.9,2.9,0.17,2.46,2.46,0.12,TcBiBi,TcTeTe,1.06,-0.17,-0.17,1.06,-0.26
1080,1080,H,TcNO,Tc,N,O,430708-2,2.77,2.77,19.11,90.0,90.0,120.0,P 3 m 1,-25.02,-1.84,,,,,228.73,101.98,228.74,101.98,,,,,0.0,6.11,6.11,1.24,0.27,0.27,0.0,1.88,1.89,0.3,-1.27,-1.27,-0.09,-0.62,-0.62,-0.22,TcNN,TcOO,1.73,-4.16,-4.16,1.73,-0.62
1081,1081,H,TcNS,Tc,N,S,430716-2,2.98,2.98,19.11,90.0,90.0,120.0,P 3 m 1,-22.74,0.07,,,,,145.19,71.59,145.19,71.59,,,,,0.0,8.87,8.87,1.31,0.67,0.66,0.01,-0.6,-0.6,0.39,-1.01,-1.01,-0.29,1.62,1.61,-0.1,TcNN,TcSS,1.73,-1.29,-1.29,1.73,-0.16
1082,1082,H,TcNSe,Tc,N,Se,430734-2,3.05,3.05,19.11,90.0,90.0,120.0,P 3 m 1,-21.93,0.24,,,,,122.58,75.12,122.58,75.12,,,,,0.0,20.16,20.16,1.34,1.37,1.37,0.01,-3.51,-3.5,0.32,1.56,1.56,-0.28,1.95,1.95,-0.04,TcNN,TcSeSe,1.73,-0.93,-0.93,1.73,-0.16
1083,1083,H,TcNTe,Tc,N,Te,430752-2,3.16,3.16,19.11,90.0,90.0,120.0,P 3 m 1,-21.1,0.71,,,,,127.9,72.79,127.9,72.79,,,,,0.0,15.73,15.73,1.37,12.72,12.71,0.0,-5.06,-5.06,0.09,1.54,1.54,-0.13,3.52,3.52,0.04,TcNN,TcTeTe,1.73,-0.17,-0.17,1.73,-0.07
1084,1084,H,TcPO,Tc,P,O,431508-2,2.91,2.91,19.11,90.0,90.0,120.0,P 3 m 1,-23.1,-2.87,0.0,-6.95,-2.42,-2.42,161.01,49.58,161.01,49.58,0.0,-6.23,-1.15,-1.15,0.45,6.07,6.07,1.31,1.18,1.18,0.0,-0.41,-0.41,0.03,2.12,2.12,0.17,-1.71,-1.71,-0.2,TcPP,TcOO,-0.35,-4.16,-4.16,-0.35,-0.61
1085,1085,H,TcPS,Tc,P,S,431516-2,3.09,3.09,19.11,90.0,90.0,120.0,P 3 m 1,-21.09,-1.23,0.0,-6.21,-0.41,-0.41,116.43,38.14,116.43,38.14,0.0,-7.93,-0.26,-0.26,0.43,7.22,7.22,1.4,0.69,0.69,0.0,-2.79,-2.79,-0.22,1.83,1.83,0.17,0.96,0.96,0.05,TcPP,TcSS,-0.35,-1.29,-1.29,-0.35,-0.41
1086,1086,H,TcPSe,Tc,P,Se,431534-2,3.16,3.16,19.11,90.0,90.0,120.0,P 3 m 1,-20.1,-0.88,0.0,-6.64,-0.02,-0.02,103.08,34.48,103.08,34.48,0.0,-9.68,-0.01,-0.01,0.2,8.2,8.2,1.43,0.77,0.77,0.0,-3.12,-3.12,-0.19,1.7,1.7,0.14,1.42,1.42,0.04,TcPP,TcSeSe,-0.35,-0.93,-0.93,-0.35,-0.24
1087,1087,H,TcPTe,Tc,P,Te,431552-2,3.28,3.28,19.11,90.0,90.0,120.0,P 3 m 1,-19.0,-0.14,,,,,88.16,32.93,88.16,32.93,,,,,0.0,11.54,11.54,1.47,1.38,1.39,0.0,-3.92,-3.93,-0.08,1.66,1.66,0.05,2.27,2.26,0.02,TcPP,TcTeTe,-0.35,-0.17,-0.35,-0.17,0.12
1088,1088,H,TcSbO,Tc,Sb,O,435108-2,3.1,3.1,19.11,90.0,90.0,120.0,P 3 m 1,-20.84,-1.84,,,,,133.4,46.57,133.4,46.57,,,,,0.0,10.03,10.03,1.36,2.78,2.78,0.01,-1.04,-1.04,0.11,2.77,2.77,0.15,-1.73,-1.73,-0.26,TcSbSb,TcOO,0.41,-4.16,-4.16,0.41,0.04
1089,1089,H,TcSbS,Tc,Sb,S,435116-2,3.26,3.26,19.11,90.0,90.0,120.0,P 3 m 1,-19.46,-0.84,,,,,97.98,40.09,97.98,40.09,,,,,0.0,10.02,10.02,1.45,2.34,2.34,0.0,-4.09,-4.09,-0.24,2.78,2.78,0.17,1.31,1.31,0.07,TcSbSb,TcSS,0.41,-1.29,-1.29,0.41,-0.4
1090,1090,H,TcSbSe,Tc,Sb,Se,435134-2,3.33,3.33,19.11,90.0,90.0,120.0,P 3 m 1,-18.59,-0.6,,,,,85.4,36.46,85.4,36.46,,,,,0.0,10.08,10.08,1.48,2.18,2.18,0.0,-4.32,-4.32,-0.27,2.72,2.72,0.18,1.6,1.61,0.09,TcSbSb,TcSeSe,0.41,-0.93,-0.93,0.41,-0.34
1091,1091,H,TcSbTe,Tc,Sb,Te,435152-2,3.44,3.44,19.11,90.0,90.0,120.0,P 3 m 1,-17.68,-0.05,,,,,70.58,32.93,70.58,32.93,,,,,0.0,11.38,11.38,1.52,2.47,2.47,0.0,-5.02,-5.02,-0.3,2.72,2.72,0.19,2.3,2.31,0.11,TcSbSb,TcTeTe,0.41,-0.17,-0.17,0.41,-0.17
1092,1092,H,FeOBr,Fe,O,Br,260835-2,3.22,3.22,19.11,90.0,90.0,120.0,P 3 m 1,-16.29,-2.02,,,,,98.22,39.84,98.22,39.84,,,,,0.0,9.71,9.71,1.3,1.25,1.25,0.03,2.57,2.57,0.42,-2.38,-2.37,-0.35,-0.2,-0.2,-0.07,FeOO,FeBrBr,-3.01,-1.36,-3.01,-1.36,0.16
1093,1093,H,FeOCl,Fe,O,Cl,260817-2,3.14,3.14,19.11,90.0,90.0,120.0,P 3 m 1,-16.94,-2.39,,,,,88.91,42.34,88.91,42.34,,,,,0.0,51.59,51.59,1.27,3.63,3.21,0.02,2.98,2.13,0.41,-2.0,-1.26,-0.3,-0.99,-0.87,-0.11,FeOO,FeClCl,-3.01,-2.04,-3.01,-2.04,0.14
1094,1094,H,FeOF,Fe,O,F,260809-2,2.8,2.8,19.11,90.0,90.0,120.0,P 3 m 1,-18.62,-4.06,,,,,103.08,72.09,103.08,72.09,,,,,0.0,8.87,8.87,1.2,0.18,0.18,0.02,0.2,0.18,0.53,0.17,0.19,-0.21,-0.37,-0.37,-0.32,FeOO,FeFF,-3.01,-5.41,-5.41,-3.01,0.16
1095,1095,H,FeOI,Fe,O,I,260853-2,3.3,3.3,19.11,90.0,90.0,120.0,P 3 m 1,-15.79,-1.71,,,,,-6.56,10.53,-6.56,10.53,,,,,0.0,12.85,12.85,1.42,0.02,0.02,0.09,-1.03,-1.02,0.28,-0.01,-0.02,-0.21,1.04,1.04,-0.07,FeOO,FeII,-3.01,-0.37,-3.01,-0.37,-0.02
1096,1096,H,FeSBr,Fe,S,Br,261635-2,3.26,3.26,19.11,90.0,90.0,120.0,P 3 m 1,-14.35,-0.46,,,,,-95.86,-124.88,-95.86,-124.88,,,,,0.0,57.63,57.63,1.37,11.36,31.2,0.0,4.45,-7.29,0.06,-3.42,5.43,0.07,-1.03,1.86,-0.12,FeSS,FeBrBr,-0.74,-1.36,-1.36,-0.74,0.59
1097,1097,H,FeSCl,Fe,S,Cl,261617-2,3.17,3.17,19.11,90.0,90.0,120.0,P 3 m 1,-15.03,-0.85,,,,,-49.65,-55.01,-49.65,-55.01,,,,,0.0,246.67,246.67,1.33,44.16,9.22,0.0,-4.28,10.65,0.05,14.18,-6.99,0.11,-9.89,-3.66,-0.16,FeSS,FeClCl,-0.74,-2.04,-2.04,-0.74,0.54
1098,1098,H,FeSF,Fe,S,F,261609-2,2.99,2.99,19.11,90.0,90.0,120.0,P 3 m 1,-16.55,-2.37,,,,,-28.46,-38.89,-28.46,-38.89,,,,,0.0,36.77,36.77,1.26,1.32,1.37,0.02,-2.1,-2.13,0.21,3.15,3.22,0.13,-1.05,-1.09,-0.34,FeSS,FeFF,-0.74,-5.41,-5.41,-0.74,0.71
1099,1099,H,FeSI,Fe,S,I,261653-2,3.51,3.51,19.11,90.0,90.0,120.0,P 3 m 1,-13.64,0.07,,,,,-0.31,8.93,-0.31,8.93,,,,,0.0,19.49,19.49,1.41,0.38,0.38,0.01,-0.79,-0.78,0.21,0.75,0.75,-0.13,0.03,0.03,-0.08,FeSS,FeII,-0.74,-0.37,-0.74,-0.37,0.63
1100,1100,H,FeSeBr,Fe,Se,Br,263435-2,3.38,3.38,19.11,90.0,90.0,120.0,P 3 m 1,-13.92,-0.67,,,,,22.67,60.82,22.67,60.82,,,,,0.0,162.89,162.89,1.39,8.18,7.03,0.0,0.87,0.54,0.13,1.53,1.7,0.03,-2.41,-2.23,-0.16,FeSeSe,FeBrBr,-0.62,-1.36,-1.36,-0.62,0.32
1101,1101,H,FeSeCl,Fe,Se,Cl,263417-2,3.27,3.27,19.11,90.0,90.0,120.0,P 3 m 1,-14.61,-1.07,,,,,16.13,72.05,16.13,72.05,,,,,0.0,151.71,151.71,1.37,14.55,12.65,0.01,1.48,1.19,0.16,1.29,1.44,0.05,-2.77,-2.63,-0.2,FeSeSe,FeClCl,-0.62,-2.04,-2.04,-0.62,0.26
1102,1102,H,FeSeF,Fe,Se,F,263409-2,3.07,3.07,19.11,90.0,90.0,120.0,P 3 m 1,-16.17,-2.62,,,,,55.3,44.79,55.3,44.79,,,,,0.0,46.72,46.72,1.29,4.6,4.62,0.02,0.14,0.11,0.36,2.01,2.03,0.05,-2.15,-2.14,-0.4,FeSeSe,FeFF,-0.62,-5.41,-5.41,-0.62,0.4
1103,1103,H,FeSeI,Fe,Se,I,263453-2,3.55,3.55,19.11,90.0,90.0,120.0,P 3 m 1,-13.09,-0.01,,,,,26.26,46.16,26.26,46.16,,,,,0.0,59.83,59.83,1.43,1.37,1.42,0.0,-1.74,-1.78,0.11,2.01,2.03,-0.01,-0.27,-0.24,-0.1,FeSeSe,FeII,-0.62,-0.37,-0.62,-0.37,0.48
1104,1104,H,FeTeBr,Fe,Te,Br,265235-2,3.51,3.51,19.11,90.0,90.0,120.0,P 3 m 1,-13.38,-0.49,,,,,56.0,22.23,56.0,22.23,,,,,0.0,37.39,37.39,1.43,3.5,3.52,0.0,-1.97,-1.99,0.11,2.77,2.79,0.07,-0.81,-0.8,-0.18,FeTeTe,FeBrBr,-0.06,-1.36,-1.36,-0.06,0.22
1105,1105,H,FeTeCl,Fe,Te,Cl,265217-2,3.41,3.41,19.11,90.0,90.0,120.0,P 3 m 1,-13.99,-0.81,,,,,63.5,19.59,63.5,19.59,,,,,0.0,71.45,71.45,1.4,5.02,5.06,0.01,-0.59,-0.65,0.15,2.47,2.51,0.07,-1.88,-1.86,-0.23,FeTeTe,FeClCl,-0.06,-2.04,-2.04,-0.06,0.25
1106,1106,H,FeTeF,Fe,Te,F,265209-2,3.28,3.28,19.11,90.0,90.0,120.0,P 3 m 1,-15.34,-2.15,,,,,73.2,23.62,73.2,23.62,,,,,0.0,11.89,11.89,1.31,7.37,7.4,0.03,-0.18,-0.17,0.41,1.84,1.84,0.04,-1.66,-1.67,-0.46,FeTeTe,FeFF,-0.06,-5.41,-5.41,-0.06,0.59
1107,1107,H,FeTeI,Fe,Te,I,265253-2,3.66,3.66,19.11,90.0,90.0,120.0,P 3 m 1,-12.65,0.07,,,,,43.92,28.09,43.92,28.09,,,,,0.0,33.64,33.64,1.47,3.07,3.08,0.0,-3.09,-3.09,0.06,2.8,2.8,0.05,0.29,0.29,-0.12,FeTeTe,FeII,-0.06,-0.37,-0.37,-0.06,0.29
1108,1108,H,OsOBr,Os,O,Br,760835-2,2.98,2.98,19.11,90.0,90.0,120.0,P 3 m 1,-16.81,0.46,,,,,81.16,40.07,81.16,40.07,,,,,0.0,12.12,12.12,1.35,0.01,0.01,0.0,-0.35,-0.35,0.2,-0.77,-0.77,-0.13,1.12,1.12,-0.07,OsOO,OsBrBr,-1.16,2.51,-1.16,2.51,-0.21
1109,1109,H,OsOCl,Os,O,Cl,760817-2,2.94,2.94,19.11,90.0,90.0,120.0,P 3 m 1,-17.57,-0.01,,,,,130.82,47.37,130.82,47.37,,,,,0.0,12.49,12.49,1.32,0.0,0.0,0.0,-0.6,-0.6,0.26,-0.57,-0.57,-0.14,1.16,1.17,-0.13,OsOO,OsClCl,-1.16,2.13,-1.16,2.13,-0.49
1110,1110,H,OsOF,Os,O,F,760809-2,2.78,2.78,19.11,90.0,90.0,120.0,P 3 m 1,-19.27,-1.7,,,,,166.69,63.98,166.69,63.98,,,,,0.0,9.79,9.79,1.25,0.0,0.0,0.01,0.18,0.17,0.42,0.34,0.34,-0.13,-0.52,-0.51,-0.28,OsOO,OsFF,-1.16,-0.59,-1.16,-0.59,-0.82
1111,1111,H,OsOI,Os,O,I,760853-2,3.15,3.15,19.11,90.0,90.0,120.0,P 3 m 1,-15.98,1.12,,,,,73.9,78.89,73.9,78.89,,,,,0.0,16.73,16.73,1.37,0.26,0.26,0.0,-4.2,-4.21,0.16,-0.65,-0.65,-0.18,4.85,4.85,0.02,OsOO,OsII,-1.16,2.27,-1.16,2.27,0.57
