,Unnamed: 0,Phase,name,A,B,C,indexing,latt_x,latt_y,latt_z,angle_x,angle_y,angle_z,space_group,total_energy,energy_form,e11,e22,e31,e32,C11,C12,C22,C21,d11,d22,d31,d32,Eg_pbe,dielec_elec_xx,dielec_elec_yy,dielec_elec_zz,dielec_ion_xx,dielec_ion_yy,dielec_ion_zz,born_charge_A_xx,born_charge_A_yy,born_charge_A_zz,born_charge_B_xx,born_charge_B_yy,born_charge_B_zz,born_charge_C_xx,born_charge_C_yy,born_charge_C_zz,Parent_1,Parent_2,Parent_1_e,Parent_2_e,Parent_min,Parent_max,synthesis_index
775,775,T,MoSiCl,Mo,Si,Cl,421417-1,2.94,2.94,19.15,90.0,90.0,120.0,P 3 m 1,-17.86,0.3,,,,,122.24,52.45,122.24,52.45,,,,,0.0,27.91,27.91,1.49,9.63,9.63,0.01,-1.23,-1.23,0.07,2.15,2.15,0.12,-0.92,-0.92,-0.19,MoSiSi,MoClCl,1.21,-1.49,-1.49,1.21,0.44
776,776,T,MoSiF,Mo,Si,F,421409-1,2.76,2.76,19.15,90.0,90.0,120.0,P 3 m 1,-20.02,-1.85,,,,,162.48,61.02,162.48,61.02,,,,,0.0,16.48,16.48,1.39,15.59,15.6,0.02,-0.18,-0.18,0.33,2.95,2.95,0.11,-2.77,-2.77,-0.44,MoSiSi,MoFF,1.21,-4.71,-4.71,1.21,-0.1
777,777,T,MoSiI,Mo,Si,I,421453-1,3.55,3.55,19.15,90.0,90.0,120.0,P 3 m 1,-16.13,1.57,,,,,18.77,47.47,18.77,47.47,,,,,0.0,44.7,44.7,1.45,7.08,7.27,0.0,-10.41,-10.55,-0.06,5.81,5.88,0.11,4.6,4.67,-0.05,MoSiSi,MoII,1.21,0.3,0.3,1.21,0.82
778,778,T,MoSnBr,Mo,Sn,Br,425035-1,3.21,3.21,19.15,90.0,90.0,120.0,P 3 m 1,-15.8,0.49,,,,,76.92,28.32,76.92,28.32,,,,,0.0,30.96,30.96,1.56,8.78,8.83,0.01,-2.23,-2.23,0.03,2.47,2.47,0.13,-0.23,-0.24,-0.15,MoSnSn,MoBrBr,1.32,-0.55,-0.55,1.32,0.1
779,779,T,MoSnCl,Mo,Sn,Cl,425017-1,3.13,3.13,19.15,90.0,90.0,120.0,P 3 m 1,-16.68,-0.09,,,,,115.05,31.19,115.05,31.19,,,,,0.0,23.77,23.77,1.52,14.55,14.57,0.01,-1.72,-1.72,0.06,3.0,3.0,0.12,-1.28,-1.28,-0.18,MoSnSn,MoClCl,1.32,-1.49,-1.49,1.32,-0.01
780,780,T,MoSnF,Mo,Sn,F,425009-1,2.99,2.99,19.15,90.0,90.0,120.0,P 3 m 1,-18.19,-1.6,,,,,129.1,57.54,129.1,57.54,,,,,0.0,19.86,19.86,1.42,15.84,15.85,0.02,-0.26,-0.25,0.32,3.1,3.1,0.12,-2.85,-2.85,-0.43,MoSnSn,MoFF,1.32,-4.71,-4.71,1.32,0.1
781,781,T,MoSnI,Mo,Sn,I,425053-1,3.36,3.36,19.15,90.0,90.0,120.0,P 3 m 1,-14.83,1.28,,,,,73.86,25.06,73.86,25.06,,,,,0.0,24.85,24.85,1.6,9.45,9.47,0.0,-4.04,-4.05,-0.08,2.29,2.29,0.12,1.76,1.76,-0.04,MoSnSn,MoII,1.32,0.3,0.3,1.32,0.48
782,782,T,WCBr,W,C,Br,740635-1,3.28,3.28,19.15,90.0,90.0,120.0,P 3 m 1,-22.05,1.64,,,,,79.2,67.72,79.2,67.72,,,,,0.0,51.63,51.63,1.33,0.47,0.39,0.01,2.49,2.32,0.32,-1.81,-1.66,-0.15,-0.67,-0.66,-0.17,WCC,WBrBr,5.09,0.53,0.53,5.09,-1.17
783,783,T,WCCl,W,C,Cl,740617-1,3.19,3.19,19.15,90.0,90.0,120.0,P 3 m 1,-22.82,1.16,,,,,2.21,31.6,2.21,31.6,,,,,0.0,14.02,14.02,1.3,4.88,4.86,0.01,8.94,8.93,0.31,-5.45,-5.43,-0.1,-3.49,-3.49,-0.21,WCC,WClCl,5.09,-0.51,-0.51,5.09,-1.13
784,784,T,WCF,W,C,F,740609-1,3.07,3.07,19.15,90.0,90.0,120.0,P 3 m 1,-24.54,-0.55,,,,,80.29,74.7,80.29,74.7,,,,,0.0,7.89,7.89,1.22,93.49,93.4,0.02,8.49,8.48,0.44,-4.62,-4.6,-0.06,-3.87,-3.87,-0.38,WCC,WFF,5.09,-3.65,-3.65,5.09,-1.26
785,785,T,WCI,W,C,I,740653-1,3.4,3.4,19.15,90.0,90.0,120.0,P 3 m 1,-21.11,2.4,,,,,67.25,77.35,67.25,77.35,,,,,0.0,21.29,21.29,1.37,9.7,9.46,0.02,4.03,4.0,0.27,-3.83,-3.81,-0.17,-0.2,-0.19,-0.1,WCC,WII,5.09,1.68,1.68,5.09,-0.98
786,786,T,WGeBr,W,Ge,Br,743235-1,3.05,3.05,19.15,90.0,90.0,120.0,P 3 m 1,-17.72,1.24,,,,,75.23,61.1,75.23,61.1,,,,,0.0,16.34,16.34,1.54,7.41,7.41,0.01,-1.43,-1.42,-0.03,1.99,1.99,0.16,-0.56,-0.57,-0.13,WGeGe,WBrBr,1.14,0.53,0.53,1.14,0.41
787,787,T,WGeCl,W,Ge,Cl,743217-1,2.97,2.97,19.15,90.0,90.0,120.0,P 3 m 1,-18.78,0.47,,,,,131.78,61.95,131.78,61.95,,,,,0.0,15.04,15.04,1.5,7.51,7.52,0.01,-0.96,-0.95,0.04,2.18,2.18,0.15,-1.22,-1.23,-0.19,WGeGe,WClCl,1.14,-0.51,-0.51,1.14,0.15
788,788,T,WGeF,W,Ge,F,743209-1,2.82,2.82,19.15,90.0,90.0,120.0,P 3 m 1,-20.65,-1.39,,,,,116.19,86.81,116.19,86.81,,,,,0.0,13.87,13.87,1.4,17.68,17.69,0.03,0.15,0.15,0.32,2.65,2.65,0.13,-2.8,-2.8,-0.46,WGeGe,WFF,1.14,-3.65,-3.65,1.14,-0.13
789,789,T,WGeI,W,Ge,I,743253-1,3.64,3.64,19.15,90.0,90.0,120.0,P 3 m 1,-16.54,2.25,,,,,13.39,27.04,13.39,27.04,,,,,0.0,33.77,33.77,1.45,0.58,0.61,0.0,-2.44,-2.49,0.08,1.79,1.83,0.01,0.66,0.66,-0.1,WGeGe,WII,1.14,1.68,1.14,1.68,0.84
790,790,T,WSiBr,W,Si,Br,741435-1,3.44,3.44,19.15,90.0,90.0,120.0,P 3 m 1,-18.17,1.72,,,,,41.91,42.34,41.91,42.34,,,,,0.0,71.25,71.25,1.42,0.08,0.21,0.0,1.7,1.01,0.18,0.47,0.94,-0.01,-2.17,-1.96,-0.17,WSiSi,WBrBr,1.49,0.53,0.53,1.49,0.71
791,791,T,WSiCl,W,Si,Cl,741417-1,2.93,2.93,19.15,90.0,90.0,120.0,P 3 m 1,-19.35,0.83,,,,,122.65,83.37,122.65,83.37,,,,,0.0,17.23,17.23,1.5,12.8,12.81,0.01,-1.18,-1.18,0.03,2.45,2.45,0.15,-1.27,-1.27,-0.18,WSiSi,WClCl,1.49,-0.51,-0.51,1.49,0.34
792,792,T,WSiF,W,Si,F,741409-1,2.77,2.77,19.15,90.0,90.0,120.0,P 3 m 1,-21.43,-1.24,,,,,149.05,105.08,149.05,105.08,,,,,0.0,16.16,16.16,1.39,17.9,17.91,0.03,-0.26,-0.26,0.32,3.01,3.01,0.13,-2.74,-2.74,-0.45,WSiSi,WFF,1.49,-3.65,-3.65,1.49,-0.16
793,793,T,WSiI,W,Si,I,741453-1,3.56,3.56,19.15,90.0,90.0,120.0,P 3 m 1,-17.48,2.24,,,,,2.62,23.31,2.62,23.31,,,,,0.0,40.52,40.52,1.46,51.68,53.32,0.0,-5.75,-5.85,0.03,3.51,3.59,0.05,2.24,2.27,-0.08,WSiSi,WII,1.49,1.68,1.49,1.68,0.66
794,794,T,WSnBr,W,Sn,Br,745035-1,3.16,3.16,19.15,90.0,90.0,120.0,P 3 m 1,-17.1,1.21,,,,,84.46,76.22,84.46,76.22,,,,,0.0,15.79,15.79,1.57,10.2,10.21,0.01,-1.99,-1.98,-0.01,2.64,2.64,0.15,-0.66,-0.66,-0.15,WSnSn,WBrBr,1.76,0.53,0.53,1.76,0.07
795,795,T,WSnCl,W,Sn,Cl,745017-1,3.09,3.09,19.15,90.0,90.0,120.0,P 3 m 1,-18.0,0.6,,,,,119.66,58.61,119.66,58.61,,,,,0.0,15.46,15.46,1.53,11.97,11.98,0.01,-1.38,-1.38,0.05,2.87,2.87,0.14,-1.49,-1.49,-0.19,WSnSn,WClCl,1.76,-0.51,-0.51,1.76,-0.03
796,796,T,WSnF,W,Sn,F,745009-1,2.97,2.97,19.15,90.0,90.0,120.0,P 3 m 1,-19.48,-0.87,,,,,154.47,60.32,154.47,60.32,,,,,0.0,17.51,17.51,1.42,19.93,19.95,0.03,-0.03,-0.03,0.32,3.12,3.12,0.13,-3.08,-3.09,-0.45,WSnSn,WFF,1.76,-3.65,-3.65,1.76,0.08
797,797,T,WSnI,W,Sn,I,745053-1,3.31,3.31,19.15,90.0,90.0,120.0,P 3 m 1,-16.07,2.07,,,,,99.42,35.1,99.42,35.1,,,,,0.0,18.64,18.64,1.61,8.82,8.82,0.0,-3.62,-3.62,-0.13,2.3,2.3,0.16,1.32,1.32,-0.04,WSnSn,WII,1.76,1.68,1.68,1.76,0.35
798,798,T,CrAsO,Cr,As,O,243308-1,2.96,2.96,19.15,90.0,90.0,120.0,P 3 m 1,-21.94,-3.24,,,,,112.72,49.75,112.72,49.75,,,,,0.0,9.84,9.84,1.33,5.43,5.44,0.01,-0.19,-0.19,0.23,2.23,2.23,0.07,-2.04,-2.04,-0.3,CrAsAs,CrOO,0.11,-5.62,-5.62,0.11,-0.48
799,799,T,CrAsS,Cr,As,S,243316-1,3.0,3.0,19.15,90.0,90.0,120.0,P 3 m 1,-19.12,-0.79,,,,,100.65,48.4,100.65,48.4,,,,,0.0,43.73,43.73,1.42,35.75,35.56,0.0,-6.48,-6.4,-0.18,5.64,5.63,0.14,0.84,0.77,0.04,CrAsAs,CrSS,0.11,-1.59,-1.59,0.11,-0.05
800,800,T,CrAsSe,Cr,As,Se,243334-1,3.09,3.09,19.15,90.0,90.0,120.0,P 3 m 1,-18.08,-0.39,,,,,90.33,46.94,90.33,46.94,,,,,0.0,33.9,33.9,1.45,26.94,26.91,0.0,-5.92,-5.92,-0.2,4.62,4.62,0.14,1.3,1.31,0.06,CrAsAs,CrSeSe,0.11,-1.03,-1.03,0.11,0.06
801,801,T,CrAsTe,Cr,As,Te,243352-1,3.27,3.27,19.15,90.0,90.0,120.0,P 3 m 1,-16.92,0.41,,,,,-145.79,-125.86,-145.79,-125.86,,,,,0.0,50.0,50.0,1.49,41.36,41.27,0.0,-9.53,-9.52,-0.07,4.29,4.28,-0.01,5.24,5.24,0.08,CrAsAs,CrTeTe,0.11,0.04,0.04,0.11,0.34
802,802,T,CrBiO,Cr,Bi,O,248308-1,3.2,3.2,19.15,90.0,90.0,120.0,P 3 m 1,-20.61,-2.71,,,,,93.25,65.53,93.25,65.53,,,,,0.0,21.61,21.61,1.39,6.64,6.64,0.02,1.52,1.53,0.34,2.0,2.0,0.03,-3.52,-3.52,-0.36,CrBiBi,CrOO,1.53,-5.62,-5.62,1.53,-0.66
803,803,T,CrBiS,Cr,Bi,S,248316-1,3.39,3.39,19.15,90.0,90.0,120.0,P 3 m 1,-18.29,-0.76,,,,,67.12,28.18,67.12,28.18,,,,,0.0,9.36,9.36,1.47,3.63,3.64,0.0,-1.05,-1.05,0.03,1.75,1.75,0.05,-0.7,-0.7,-0.07,CrBiBi,CrSS,1.53,-1.59,-1.59,1.53,-0.73
804,804,T,CrBiSe,Cr,Bi,Se,248334-1,3.46,3.46,19.15,90.0,90.0,120.0,P 3 m 1,-17.33,-0.43,,,,,61.87,26.54,61.87,26.54,,,,,0.0,9.46,9.46,1.5,2.82,2.83,0.0,-1.04,-1.04,0.01,1.59,1.59,0.04,-0.55,-0.55,-0.05,CrBiBi,CrSeSe,1.53,-1.03,-1.03,1.53,-0.68
805,805,T,CrBiTe,Cr,Bi,Te,248352-1,3.57,3.57,19.15,90.0,90.0,120.0,P 3 m 1,-16.22,0.32,,,,,50.09,21.5,50.09,21.5,,,,,0.0,12.03,12.03,1.55,1.69,1.69,0.0,-1.2,-1.2,-0.02,1.41,1.41,0.03,-0.2,-0.2,-0.02,CrBiBi,CrTeTe,1.53,0.04,0.04,1.53,-0.47
806,806,T,CrNO,Cr,N,O,240708-1,2.86,2.86,19.15,90.0,90.0,120.0,P 3 m 1,-24.55,-2.2,,,,,48.73,121.9,48.73,121.9,,,,,0.0,51.31,51.31,1.2,1.33,1.23,0.01,-3.68,-3.49,0.41,3.39,3.25,-0.19,0.29,0.25,-0.22,CrNN,CrOO,1.72,-5.62,-5.62,1.72,-0.25
807,807,T,CrNS,Cr,N,S,240716-1,3.0,3.0,19.15,90.0,90.0,120.0,P 3 m 1,-22.59,-0.61,,,,,98.15,67.47,98.15,67.47,,,,,0.0,81.42,81.42,1.28,0.09,0.04,0.0,0.18,-0.36,0.14,-0.58,-0.16,-0.14,0.4,0.52,0.01,CrNN,CrSS,1.72,-1.59,-1.59,1.72,-0.68
808,808,T,CrNSe,Cr,N,Se,240734-1,3.04,3.04,19.15,90.0,90.0,120.0,P 3 m 1,-22.02,-0.68,,,,,89.51,106.02,89.51,106.02,,,,,0.0,10.49,10.49,1.31,0.51,0.52,0.0,-0.73,-0.73,0.16,-0.2,-0.2,-0.16,0.93,0.93,-0.0,CrNN,CrSeSe,1.72,-1.03,-1.03,1.72,-1.02
809,809,T,CrNTe,Cr,N,Te,240752-1,3.16,3.16,19.15,90.0,90.0,120.0,P 3 m 1,-21.18,-0.2,,,,,153.72,54.2,153.72,54.2,,,,,0.0,10.61,10.61,1.35,1.95,1.95,0.0,-0.46,-0.46,0.19,-1.07,-1.07,-0.18,1.53,1.53,-0.0,CrNN,CrTeTe,1.72,0.04,0.04,1.72,-1.08
810,810,T,CrPO,Cr,P,O,241508-1,2.81,2.81,19.15,90.0,90.0,120.0,P 3 m 1,-22.37,-2.96,,,,,-1321.2,-1263.32,-1321.2,-1263.32,,,,,0.0,52.13,52.13,1.31,25.21,25.37,0.01,-5.13,-5.13,0.14,5.06,5.08,0.13,0.07,0.05,-0.27,CrPP,CrOO,-0.09,-5.62,-5.62,-0.09,-0.1
811,811,T,CrPS,Cr,P,S,241516-1,2.95,2.95,19.15,90.0,90.0,120.0,P 3 m 1,-19.77,-0.75,,,,,97.32,50.77,97.32,50.77,,,,,0.0,8.85,8.85,1.4,15.78,15.78,0.0,-6.92,-6.92,-0.24,3.98,3.98,0.15,2.94,2.94,0.09,CrPP,CrSS,-0.09,-1.59,-1.59,-0.09,0.09
812,812,T,CrPSe,Cr,P,Se,241534-1,3.05,3.05,19.15,90.0,90.0,120.0,P 3 m 1,-18.7,-0.3,,,,,79.43,50.96,79.43,50.96,,,,,0.0,9.61,9.61,1.42,19.13,19.13,0.0,-7.38,-7.38,-0.21,3.74,3.74,0.12,3.64,3.64,0.09,CrPP,CrSeSe,-0.09,-1.03,-1.03,-0.09,0.26
813,813,T,CrPTe,Cr,P,Te,241552-1,3.53,3.53,19.15,90.0,90.0,120.0,P 3 m 1,-17.94,0.09,,,,,27.11,22.66,27.11,22.66,,,,,0.0,23.03,23.03,1.39,0.3,0.33,0.0,-1.27,-1.37,-0.07,0.53,0.63,0.02,0.74,0.75,0.04,CrPP,CrTeTe,-0.09,0.04,-0.09,0.04,0.12
814,814,T,CrSbO,Cr,Sb,O,245108-1,3.11,3.11,19.15,90.0,90.0,120.0,P 3 m 1,-21.12,-2.95,,,,,130.7,38.67,130.7,38.67,,,,,0.0,13.62,13.62,1.37,7.01,7.01,0.01,0.45,0.45,0.27,2.4,2.4,0.06,-2.85,-2.85,-0.33,CrSbSb,CrOO,1.0,-5.62,-5.62,1.0,-0.64
815,815,T,CrSbS,Cr,Sb,S,245116-1,3.3,3.3,19.15,90.0,90.0,120.0,P 3 m 1,-18.58,-0.79,,,,,73.46,25.78,73.46,25.78,,,,,0.0,10.44,10.44,1.45,4.26,4.27,0.0,-1.37,-1.37,-0.01,2.01,2.01,0.07,-0.64,-0.64,-0.06,CrSbSb,CrSS,1.0,-1.59,-1.59,1.0,-0.49
816,816,T,CrSbSe,Cr,Sb,Se,245134-1,3.37,3.37,19.15,90.0,90.0,120.0,P 3 m 1,-17.58,-0.42,,,,,59.03,24.22,59.03,24.22,,,,,0.0,11.56,11.56,1.48,3.25,3.25,0.0,-1.35,-1.35,-0.02,1.83,1.84,0.06,-0.49,-0.49,-0.03,CrSbSb,CrSeSe,1.0,-1.03,-1.03,1.0,-0.41
817,817,T,CrSbTe,Cr,Sb,Te,245152-1,3.36,3.36,19.15,90.0,90.0,120.0,P 3 m 1,-16.37,0.43,,,,,47.42,24.77,47.42,24.77,,,,,0.0,33.11,33.11,1.53,16.31,16.31,0.0,-5.98,-5.99,-0.23,3.89,3.89,0.14,2.09,2.1,0.09,CrSbSb,CrTeTe,1.0,0.04,0.04,1.0,-0.09
818,818,T,MoAsO,Mo,As,O,423308-1,2.89,2.89,19.15,90.0,90.0,120.0,P 3 m 1,-22.87,-2.75,,,,,-4.26,170.39,-4.26,170.39,,,,,0.0,35.55,35.55,1.37,52.39,52.17,0.01,-1.62,-1.32,0.16,5.32,5.31,0.13,-3.7,-3.99,-0.29,MoAsAs,MoOO,-0.11,-5.7,-5.7,-0.11,0.15
819,819,T,MoAsS,Mo,As,S,423316-1,3.16,3.16,19.15,90.0,90.0,120.0,P 3 m 1,-20.73,-0.98,,,,,89.47,51.7,89.47,51.7,,,,,0.0,10.14,10.14,1.43,15.42,15.42,0.0,-6.12,-6.12,-0.24,4.32,4.33,0.17,1.8,1.8,0.07,MoAsAs,MoSS,-0.11,-1.8,-1.8,-0.11,-0.03
820,820,T,MoAsSe,Mo,As,Se,423334-1,3.24,3.24,19.15,90.0,90.0,120.0,P 3 m 1,-19.74,-0.62,,,,,57.0,61.92,57.0,61.92,,,,,0.0,9.42,9.42,1.45,13.01,13.01,0.0,-6.6,-6.6,-0.26,3.92,3.92,0.17,2.69,2.68,0.09,MoAsAs,MoSeSe,-0.11,-1.33,-1.33,-0.11,0.1
821,821,T,MoAsTe,Mo,As,Te,423352-1,3.36,3.36,19.15,90.0,90.0,120.0,P 3 m 1,-18.63,0.12,,,,,33.72,61.35,33.72,61.35,,,,,0.0,10.29,10.29,1.5,12.8,12.81,0.0,-7.12,-7.12,-0.23,3.23,3.23,0.13,3.89,3.89,0.1,MoAsAs,MoTeTe,-0.11,-0.28,-0.28,-0.11,0.32
822,822,T,MoBiO,Mo,Bi,O,428308-1,3.21,3.21,19.15,90.0,90.0,120.0,P 3 m 1,-21.18,-1.85,,,,,79.83,50.24,79.83,50.24,,,,,0.0,41.65,41.65,1.39,24.47,24.47,0.02,-4.39,-4.38,0.29,3.5,3.51,0.08,0.89,0.87,-0.37,MoBiBi,MoOO,1.16,-5.7,-5.7,1.16,0.42
823,823,T,MoBiS,Mo,Bi,S,428316-1,3.24,3.24,19.15,90.0,90.0,120.0,P 3 m 1,-19.48,-0.53,,,,,94.01,12.99,94.01,12.99,,,,,0.0,19.28,19.28,1.51,22.6,22.59,0.0,-4.76,-4.76,-0.14,4.24,4.24,0.12,0.52,0.52,0.02,MoBiBi,MoSS,1.16,-1.8,-1.8,1.16,-0.21
824,824,T,MoBiSe,Mo,Bi,Se,428334-1,3.36,3.36,19.15,90.0,90.0,120.0,P 3 m 1,-18.57,-0.25,,,,,92.33,26.41,92.33,26.41,,,,,0.0,13.48,13.48,1.52,13.09,13.09,0.0,-5.72,-5.72,-0.22,4.08,4.08,0.14,1.64,1.64,0.09,MoBiBi,MoSeSe,1.16,-1.33,-1.33,1.16,-0.16
825,825,T,MoBiTe,Mo,Bi,Te,428352-1,3.46,3.46,19.15,90.0,90.0,120.0,P 3 m 1,-17.59,0.37,,,,,72.91,42.76,72.91,42.76,,,,,0.0,11.4,11.4,1.57,10.87,10.87,0.0,-6.56,-6.56,-0.28,3.79,3.79,0.14,2.77,2.77,0.13,MoBiBi,MoTeTe,1.16,-0.28,-0.28,1.16,-0.07
826,826,T,MoNO,Mo,N,O,420708-1,3.04,3.04,19.15,90.0,90.0,120.0,P 3 m 1,-26.35,-2.58,,,,,140.94,32.19,140.94,32.19,,,,,0.0,14.0,14.0,1.21,3.52,3.5,0.02,6.79,6.75,0.6,-3.14,-3.09,-0.26,-3.65,-3.66,-0.34,MoNN,MoOO,0.82,-5.7,-5.7,0.82,-0.14
827,827,T,MoNS,Mo,N,S,420716-1,3.17,3.17,19.15,90.0,90.0,120.0,P 3 m 1,-23.99,-0.59,,,,,-20.05,142.36,-20.05,142.36,,,,,0.0,36.83,36.83,1.29,3.67,3.74,0.01,-0.71,-0.83,0.31,-2.54,-2.47,-0.28,3.25,3.29,-0.04,MoNN,MoSS,0.82,-1.8,-1.8,0.82,-0.1
828,828,T,MoNSe,Mo,N,Se,420734-1,3.19,3.19,19.15,90.0,90.0,120.0,P 3 m 1,-23.24,-0.48,,,,,30.68,66.2,30.68,66.2,,,,,0.0,30.69,30.69,1.32,0.59,0.59,0.01,0.67,0.65,0.23,-1.62,-1.6,-0.23,0.94,0.95,0.0,MoNN,MoSeSe,0.82,-1.33,-1.33,0.82,-0.22
829,829,T,MoNTe,Mo,N,Te,420752-1,3.32,3.32,19.15,90.0,90.0,120.0,P 3 m 1,-22.42,-0.02,,,,,156.85,78.68,156.85,78.68,,,,,0.0,21.79,21.79,1.35,2.83,2.81,0.01,1.62,1.59,0.18,-3.88,-3.85,-0.21,2.26,2.27,0.03,MoNN,MoTeTe,0.82,-0.28,-0.28,0.82,-0.29
830,830,T,MoPO,Mo,P,O,421508-1,3.02,3.02,19.15,90.0,90.0,120.0,P 3 m 1,-23.58,-2.75,,,,,73.42,64.16,73.42,64.16,,,,,0.0,10.87,10.87,1.31,40.35,40.37,0.01,-2.51,-2.51,0.22,3.39,3.39,0.08,-0.89,-0.89,-0.3,MoPP,MoOO,-0.12,-5.7,-5.7,-0.12,0.16
831,831,T,MoPS,Mo,P,S,421516-1,3.14,3.14,19.15,90.0,90.0,120.0,P 3 m 1,-21.33,-0.88,,,,,54.38,88.61,54.38,88.61,,,,,0.0,8.62,8.62,1.41,14.97,14.97,0.0,-6.48,-6.48,-0.21,3.96,3.96,0.14,2.52,2.52,0.06,MoPP,MoSS,-0.12,-1.8,-1.8,-0.12,0.08
832,832,T,MoPSe,Mo,P,Se,421534-1,3.21,3.21,19.15,90.0,90.0,120.0,P 3 m 1,-20.34,-0.53,,,,,68.42,61.5,68.42,61.5,,,,,0.0,9.46,9.46,1.43,18.2,18.21,0.0,-6.66,-6.66,-0.17,3.37,3.37,0.1,3.29,3.29,0.07,MoPP,MoSeSe,-0.12,-1.33,-1.33,-0.12,0.2
833,833,T,MoPTe,Mo,P,Te,421552-1,3.42,3.42,19.15,90.0,90.0,120.0,P 3 m 1,-19.42,0.04,,,,,89.91,15.04,89.91,15.04,,,,,0.0,14.28,14.28,1.45,2.09,2.09,0.0,-3.24,-3.24,0.04,0.67,0.67,-0.05,2.57,2.57,0.02,MoPP,MoTeTe,-0.12,-0.28,-0.28,-0.12,0.24
834,834,T,MoSbO,Mo,Sb,O,425108-1,3.09,3.09,19.15,90.0,90.0,120.0,P 3 m 1,-21.85,-2.26,,,,,85.77,46.36,85.77,46.36,,,,,0.0,29.98,29.98,1.38,27.74,27.78,0.01,-4.8,-4.8,0.24,4.5,4.51,0.11,0.3,0.3,-0.35,MoSbSb,MoOO,0.57,-5.7,-5.7,0.57,0.3
835,835,T,MoSbS,Mo,Sb,S,425116-1,3.17,3.17,19.15,90.0,90.0,120.0,P 3 m 1,-20.01,-0.8,,,,,119.03,35.88,119.03,35.88,,,,,0.0,16.86,16.86,1.49,21.61,21.62,0.0,-5.33,-5.33,-0.19,4.43,4.43,0.15,0.89,0.89,0.04,MoSbSb,MoSS,0.57,-1.8,-1.8,0.57,-0.18
836,836,T,MoSbSe,Mo,Sb,Se,425134-1,3.3,3.3,19.15,90.0,90.0,120.0,P 3 m 1,-19.06,-0.48,,,,,100.89,24.41,100.89,24.41,,,,,0.0,11.35,11.35,1.5,11.3,11.31,0.0,-5.91,-5.91,-0.27,4.02,4.02,0.17,1.89,1.89,0.1,MoSbSb,MoSeSe,0.57,-1.33,-1.33,0.57,-0.1
837,837,T,MoSbTe,Mo,Sb,Te,425152-1,3.43,3.43,19.15,90.0,90.0,120.0,P 3 m 1,-18.04,0.19,,,,,56.99,43.18,56.99,43.18,,,,,0.0,9.46,9.46,1.54,9.38,9.38,0.01,-6.71,-6.71,-0.31,3.63,3.63,0.17,3.08,3.08,0.14,MoSbSb,MoTeTe,0.57,-0.28,-0.28,0.57,0.04
